,cost,probabilities,shares,p_shares,payments,round_num
10,177.4301955459234,"{'Harvard': 0.5804925106624493, 'Yale': 0.4195074893375508}","{'Harvard': 123.04235760028759, 'Yale': 90.56280552346509}","{1: {'Harvard': 6.1997555053489, 'Yale': 22.8389317758215}, 2: {'Harvard': 4.0837673487545985, 'Yale': 12.004708601613817}, 3: {'Harvard': 16.373123339941134, 'Yale': 15.885904706890766}}","{1: {'Harvard': 10.73064699333591, 'Yale': 17.78481141642031}, 2: {'Harvard': 6.172306516571723, 'Yale': 9.525700659933264}, 3: {'Harvard': 16.248605381128954, 'Yale': 16.042817101811337}}",10
11,186.20290195138494,"{'Harvard': 0.606266122437649, 'Yale': 0.393733877562351}","{'Harvard': 136.1592776141385, 'Yale': 92.99489839598557}","{1: {'Harvard': 15.159660989706301, 'Yale': 23.7307631286694}, 2: {'Harvard': 6.257393451039081, 'Yale': 21.808921651690536}, 3: {'Harvard': 13.116920013850896, 'Yale': 2.4320928725204918}}","{1: {'Harvard': 17.162927783585644, 'Yale': 21.33756491638013}, 2: {'Harvard': 9.991284589812324, 'Yale': 17.57406298744786}, 3: {'Harvard': 10.79893533380988, 'Yale': 5.626971749855329}}",11
12,192.03826891112877,"{'Harvard': 0.6055763233728982, 'Yale': 0.39442367662710187}","{'Harvard': 141.8808015340325, 'Yale': 99.005306307176}","{1: {'Harvard': 1.7896000847222946, 'Yale': 12.553625781938916}, 2: {'Harvard': 11.388630918731993, 'Yale': 4.262793382896761}, 3: {'Harvard': 5.72152391989403, 'Yale': 6.010407911190434}}","{1: {'Harvard': 4.081328377320517, 'Yale': 9.623785866993288}, 2: {'Harvard': 9.975736898041788, 'Yale': 6.330978383821773}, 3: {'Harvard': 5.7805187180606765, 'Yale': 5.928757121899295}}",12
13,204.81947685071512,"{'Harvard': 0.5890336123924238, 'Yale': 0.41096638760757626}","{'Harvard': 151.89227384285246, 'Yale': 115.89509187002204}","{1: {'Harvard': 13.25722213885941, 'Yale': 1.5929827583457192}, 2: {'Harvard': 9.478451830557217, 'Yale': 25.38744827845884}, 3: {'Harvard': 10.01147230881995, 'Yale': 16.889785562846043}}","{1: {'Harvard': 11.088661423621687, 'Yale': 4.889570349763119}, 2: {'Harvard': 12.783270587099224, 'Yale': 21.321465326240883}, 3: {'Harvard': 11.389333000239986, 'Yale': 15.07266851931692}}",13
14,217.39404109093644,"{'Harvard': 0.5287342960451754, 'Yale': 0.4712657039548246}","{'Harvard': 153.66711616956883, 'Yale': 142.16071941762823}","{1: {'Harvard': 10.331777783573896, 'Yale': 4.967757608530571}, 2: {'Harvard': 4.5078581340602835, 'Yale': 9.326778386111057}, 3: {'Harvard': 1.77484232671638, 'Yale': 26.265627547606183}}","{1: {'Harvard': 9.389248383877685, 'Yale': 6.275395258542233}, 2: {'Harvard': 5.390719644794473, 'Yale': 8.196672829751208}, 3: {'Harvard': 6.63911974109476, 'Yale': 20.937624819158145}}",14
15,226.382082366733,"{'Harvard': 0.5037765547651115, 'Yale': 0.4962234452348884}","{'Harvard': 157.8198370730661, 'Yale': 156.30918643931503}","{1: {'Harvard': 19.69247017371536, 'Yale': 8.956919530701485}, 2: {'Harvard': 6.133652009382157, 'Yale': 11.033943725897318}, 3: {'Harvard': 4.152720903497282, 'Yale': 14.148467021686786}}","{1: {'Harvard': 17.87408819322559, 'Yale': 11.136244107177816}, 2: {'Harvard': 7.018776629198669, 'Yale': 10.099895584311923}, 3: {'Harvard': 5.996518359698371, 'Yale': 12.281848528378305}}",15
16,240.84571159498137,"{'Harvard': 0.5438733257836798, 'Yale': 0.45612667421632025}","{'Harvard': 179.94181996929206, 'Yale': 162.34724022383966}","{1: {'Harvard': 15.876679563578701, 'Yale': 14.983280016752751}, 2: {'Harvard': 13.320970364132888, 'Yale': 1.1823433964807077}, 3: {'Harvard': 22.12198289622593, 'Yale': 6.038053784524646}}","{1: {'Harvard': 15.724427626112174, 'Yale': 15.138592497980682}, 2: {'Harvard': 11.346351301000396, 'Yale': 3.39310493298089}, 3: {'Harvard': 19.54781310996688, 'Yale': 9.015615253561634}}",16
17,250.3941141012108,"{'Harvard': 0.5462407381409703, 'Yale': 0.4537592618590297}","{'Harvard': 189.92456529476888, 'Yale': 171.37526592112468}","{1: {'Harvard': 8.796001525351574, 'Yale': 21.09178591089871}, 2: {'Harvard': 19.330845275976255, 'Yale': 25.442905637983305}, 3: {'Harvard': 9.982745325476822, 'Yale': 9.028025697285013}}","{1: {'Harvard': 10.635832375636994, 'Yale': 19.167519512982636}, 2: {'Harvard': 20.221361138580363, 'Yale': 24.461437678673548}, 3: {'Harvard': 9.847803442701718, 'Yale': 9.185921764334324}}",17
18,263.5960822365696,"{'Harvard': 0.5630568936122786, 'Yale': 0.4369431063877214}","{'Harvard': 206.1586220791097, 'Yale': 180.8008538671077}","{1: {'Harvard': 4.174871582795054, 'Yale': 11.585632101073614}, 2: {'Harvard': 2.0760390109378672, 'Yale': 16.039924557322564}, 3: {'Harvard': 16.234056784340837, 'Yale': 9.425587945982999}}","{1: {'Harvard': 5.171376146242295, 'Yale': 10.489092855935496}, 2: {'Harvard': 4.0083150822612765, 'Yale': 14.03004831529995}, 3: {'Harvard': 15.373445693272203, 'Yale': 10.495548170734935}}",18
19,280.84354824580953,"{'Harvard': 0.5403371315415241, 'Yale': 0.459662868458476}","{'Harvard': 219.28734658985672, 'Yale': 203.11735296050307}","{1: {'Harvard': 2.406526743168678, 'Yale': 11.990521912500537}, 2: {'Harvard': 15.224798784228899, 'Yale': 1.576709160609087}, 3: {'Harvard': 13.12872451074701, 'Yale': 22.316499093395368}}","{1: {'Harvard': 3.535577949029829, 'Yale': 10.694660656542169}, 2: {'Harvard': 13.774150439133479, 'Yale': 3.6158911664977893}, 3: {'Harvard': 14.209185897506075, 'Yale': 21.072105831219005}}",19
20,284.3233193135314,"{'Harvard': 0.5541764013140639, 'Yale': 0.445823598685936}","{'Harvard': 225.29609641418085, 'Yale': 203.54012692937135}","{1: {'Harvard': 10.692070685120258, 'Yale': 3.554286106764604}, 2: {'Harvard': 17.4414799088413, 'Yale': 9.225195793625751}, 3: {'Harvard': 6.008749824324113, 'Yale': 0.42277396886829127}}","{1: {'Harvard': 9.998065697121092, 'Yale': 4.408642066431582}, 2: {'Harvard': 16.64645318401088, 'Yale': 10.213365962936194}, 3: {'Harvard': 5.461843302571765, 'Yale': 1.086796568484374}}",20
21,305.0015245800435,"{'Harvard': 0.5741445773796436, 'Yale': 0.4258554226203563}","{'Harvard': 249.51412083902068, 'Yale': 219.6359871963758}","{1: {'Harvard': 16.10700746548616, 'Yale': 13.123900172757184}, 2: {'Harvard': 4.3349383884784185, 'Yale': 9.613003657049095}, 3: {'Harvard': 24.218024424839832, 'Yale': 16.095860267004436}}","{1: {'Harvard': 15.827128907968842, 'Yale': 13.473137643581452}, 2: {'Harvard': 4.849010856392397, 'Yale': 9.01724037043087}, 3: {'Harvard': 23.473421502073307, 'Yale': 17.068676333060495}}",21
22,319.90961419470756,"{'Harvard': 0.6271554599239527, 'Yale': 0.37284454007604734}","{'Harvard': 273.2535315327651, 'Yale': 221.25024130927866}","{1: {'Harvard': 0.34607538955907424, 'Yale': 17.99891069500314}, 2: {'Harvard': 15.814113390681873, 'Yale': 8.550595159241809}, 3: {'Harvard': 23.73941069374444, 'Yale': 1.614254112902861}}","{1: {'Harvard': 1.8065291345756123, 'Yale': 16.366143631633662}, 2: {'Harvard': 15.278829792710894, 'Yale': 9.30173516636765}, 3: {'Harvard': 22.215410930380358, 'Yale': 4.06234279480725}}",22
23,342.10847574049035,"{'Harvard': 0.6736764798181862, 'Yale': 0.3263235201818137}","{'Harvard': 302.60794738283136, 'Yale': 230.12187608886367}","{1: {'Harvard': 26.125339685316266, 'Yale': 7.762115676212758}, 2: {'Harvard': 12.700018601468425, 'Yale': 2.4009687869564766}, 3: {'Harvard': 29.35441585006623, 'Yale': 8.871634779584996}}","{1: {'Harvard': 25.095376635983484, 'Yale': 9.730800171630449}, 2: {'Harvard': 12.100462880608006, 'Yale': 3.465268446357328}, 3: {'Harvard': 28.216679646139426, 'Yale': 11.088941689045754}}",23
24,349.2742207386386,"{'Harvard': 0.691503935695614, 'Yale': 0.30849606430438603}","{'Harvard': 312.3855771026652, 'Yale': 231.66960141460638}","{1: {'Harvard': 1.3685534468240432, 'Yale': 18.503677962661335}, 2: {'Harvard': 8.419413303419805, 'Yale': 2.23090473625738}, 3: {'Harvard': 9.777629719833818, 'Yale': 1.54772532574271}}","{1: {'Harvard': 2.2294990868930995, 'Yale': 17.059941304422864}, 2: {'Harvard': 8.14141615473386, 'Yale': 2.8103086599492997}, 3: {'Harvard': 9.411478167384246, 'Yale': 2.3254844372045227}}",24
25,365.4676951304536,"{'Harvard': 0.6999545519443929, 'Yale': 0.3000454480556071}","{'Harvard': 329.79370794643086, 'Yale': 245.0855629023306}","{1: {'Harvard': 23.982897126296127, 'Yale': 11.492768649007429}, 2: {'Harvard': 19.32257177485804, 'Yale': 13.694860835642126}, 3: {'Harvard': 17.40813084376568, 'Yale': 13.41596148772421}}","{1: {'Harvard': 23.486950232831703, 'Yale': 12.679695039814902}, 2: {'Harvard': 19.091736957583123, 'Yale': 14.213083373079002}, 3: {'Harvard': 17.243102438448147, 'Yale': 13.780838663496382}}",25
26,377.72857265322517,"{'Harvard': 0.7205271161424242, 'Yale': 0.27947288385757585}","{'Harvard': 344.9513497454891, 'Yale': 250.2435718829106}","{1: {'Harvard': 29.213951680740635, 'Yale': 14.49784490946225}, 2: {'Harvard': 26.79199236174951, 'Yale': 6.411405060438354}, 3: {'Harvard': 15.157641799058256, 'Yale': 5.158008980579997}}","{1: {'Harvard': 28.725014791338594, 'Yale': 15.748423970452905}, 2: {'Harvard': 26.132658280887426, 'Yale': 8.18987101103005}, 3: {'Harvard': 14.817898430447599, 'Yale': 5.989316506088812}}",26
27,381.9649087748238,"{'Harvard': 0.6935816862725663, 'Yale': 0.3064183137274336}","{'Harvard': 345.37628300092285, 'Yale': 263.6845015497236}","{1: {'Harvard': 28.211900121158656, 'Yale': 0.7323127556174375}, 2: {'Harvard': 19.913715835103122, 'Yale': 16.748983857266058}, 3: {'Harvard': 0.42493325543376753, 'Yale': 13.440929666813041}}","{1: {'Harvard': 27.469510498843363, 'Yale': 3.0978236344133734}, 2: {'Harvard': 19.8177741309388, 'Yale': 16.9920497503129}, 3: {'Harvard': 0.8519416720420736, 'Yale': 12.51290731009118}}",27
28,392.8645891873803,"{'Harvard': 0.7093579667131056, 'Yale': 0.2906420332868944}","{'Harvard': 358.5250901591183, 'Yale': 269.2982996675044}","{1: {'Harvard': 23.55172174704544, 'Yale': 5.89443780282674}, 2: {'Harvard': 0.587433507253354, 'Yale': 11.540898131495812}, 3: {'Harvard': 13.14880715819545, 'Yale': 5.6137981177808}}","{1: {'Harvard': 23.05426788872512, 'Yale': 7.176322931510867}, 2: {'Harvard': 0.9416849916531191, 'Yale': 10.845396336242686}, 3: {'Harvard': 12.92604804265602, 'Yale': 6.135258317185446}}",28
29,398.36979426752373,"{'Harvard': 0.7157337272045717, 'Yale': 0.28426627279542827}","{'Harvard': 364.9250872106652, 'Yale': 272.58540428660575}","{1: {'Harvard': 16.244236917838467, 'Yale': 8.262866468595977}, 2: {'Harvard': 4.078548314787441, 'Yale': 11.134361723742396}, 3: {'Harvard': 6.399997051546903, 'Yale': 3.287104619101363}}","{1: {'Harvard': 16.03704268879534, 'Yale': 8.78815106517294}, 2: {'Harvard': 4.2756076904900056, 'Yale': 10.701582062798025}, 3: {'Harvard': 6.317266078948933, 'Yale': 3.4873295247181204}}",29
30,415.10243737563115,"{'Harvard': 0.7590618426070715, 'Yale': 0.2409381573929285}","{'Harvard': 387.53523479112664, 'Yale': 272.78093870071814}","{1: {'Harvard': 16.441131080495115, 'Yale': 6.328523863995897}, 2: {'Harvard': 23.56499063217663, 'Yale': 15.50762407652525}, 3: {'Harvard': 22.610147580461458, 'Yale': 0.19553441411240993}}","{1: {'Harvard': 16.19700309229404, 'Yale': 6.980479590170205}, 2: {'Harvard': 23.36854635521837, 'Yale': 16.022042566843254}, 3: {'Harvard': 22.099791033525776, 'Yale': 1.7280602200878548}}",30
31,436.093165344643,"{'Harvard': 0.786674594160508, 'Yale': 0.213325405839492}","{'Harvard': 412.09910610877427, 'Yale': 281.5995101332065}","{1: {'Harvard': 10.608580573456518, 'Yale': 16.913114099050247}, 2: {'Harvard': 18.37597345045611, 'Yale': 13.78898545293926}, 3: {'Harvard': 24.56387131764765, 'Yale': 8.818571432488342}}","{1: {'Harvard': 10.740760553277426, 'Yale': 16.53755340817412}, 2: {'Harvard': 18.284805781903458, 'Yale': 14.07654759929602}, 3: {'Harvard': 24.26732639517519, 'Yale': 9.859349347994225}}",31
32,439.19999581728507,"{'Harvard': 0.7860481063374348, 'Yale': 0.21395189366256517}","{'Harvard': 415.126267373868, 'Yale': 284.9995872972843}","{1: {'Harvard': 24.91193672712104, 'Yale': 9.663450134760515}, 2: {'Harvard': 19.798386805820773, 'Yale': 7.0088163045920435}, 3: {'Harvard': 3.0271612650937247, 'Yale': 3.4000771640777776}}","{1: {'Harvard': 24.685830970460017, 'Yale': 10.589285060461293}, 2: {'Harvard': 19.60648399078383, 'Yale': 7.7762538361644715}, 3: {'Harvard': 3.033127398456088, 'Yale': 3.379057127220449}}",32
33,442.6370824241223,"{'Harvard': 0.7811265130986407, 'Yale': 0.21887348690135938}","{'Harvard': 417.93526705826474, 'Yale': 290.71094227691765}","{1: {'Harvard': 13.032442649881974, 'Yale': 15.238389153456923}, 2: {'Harvard': 3.4990797147842216, 'Yale': 14.42052113445119}, 3: {'Harvard': 2.8089996843967056, 'Yale': 5.711354979633359}}","{1: {'Harvard': 13.067009826469018, 'Yale': 15.119014125669821}, 2: {'Harvard': 3.6777977115172575, 'Yale': 13.853169593435098}, 3: {'Harvard': 2.854636374547681, 'Yale': 5.55480825365089}}",33
34,459.59121403997455,"{'Harvard': 0.7806764043267311, 'Yale': 0.2193235956732688}","{'Harvard': 434.83175903478104, 'Yale': 307.87051064628224}","{1: {'Harvard': 21.204337687667312, 'Yale': 11.98976502068425}, 2: {'Harvard': 10.12304360555417, 'Yale': 19.12549873218886}, 3: {'Harvard': 16.896491976516323, 'Yale': 17.1595683693646}}","{1: {'Harvard': 21.071524798442965, 'Yale': 12.488547708013812}, 2: {'Harvard': 10.264975554683076, 'Yale': 18.678520725943713}, 3: {'Harvard': 16.900463680333928, 'Yale': 17.145957145249213}}",34
35,471.2726211897367,"{'Harvard': 0.8034327778476198, 'Yale': 0.19656722215238023}","{'Harvard': 449.3864452922298, 'Yale': 308.59754031901326}","{1: {'Harvard': 13.008317677238397, 'Yale': 5.883040938180935}, 2: {'Harvard': 3.948980631347469, 'Yale': 2.8423571852104215}, 3: {'Harvard': 14.554686257448726, 'Yale': 0.7270296727310153}}","{1: {'Harvard': 12.920499828043603, 'Yale': 6.207423302552684}, 2: {'Harvard': 3.934933086107492, 'Yale': 2.8913006453855132}, 3: {'Harvard': 14.389719219142137, 'Yale': 1.37731495662905}}",35
36,485.3455889430931,"{'Harvard': 0.8274296661035941, 'Yale': 0.17257033389640591}","{'Harvard': 466.40247184424743, 'Yale': 309.65054965525934}","{1: {'Harvard': 11.811774645894953, 'Yale': 13.806704373963052}, 2: {'Harvard': 22.154974575388852, 'Yale': 7.95706011630864}, 3: {'Harvard': 17.01602655201764, 'Yale': 1.053009336246103}}","{1: {'Harvard': 11.834045173387153, 'Yale': 13.720373295405977}, 2: {'Harvard': 22.008558449061354, 'Yale': 8.621343242594094}, 3: {'Harvard': 16.8528043429817, 'Yale': 1.8063289069001485}}",36
37,506.8420433843321,"{'Harvard': 0.8479522275396078, 'Yale': 0.15204777246039225}","{'Harvard': 490.3489453617611, 'Yale': 318.48599188304985}","{1: {'Harvard': 21.964391921427453, 'Yale': 13.2635729342318}, 2: {'Harvard': 10.18545924976949, 'Yale': 0.013549479650659942}, 3: {'Harvard': 23.946473517513645, 'Yale': 8.835442227790509}}","{1: {'Harvard': 21.886527894275332, 'Yale': 13.655983595263194}, 2: {'Harvard': 10.095081360130223, 'Yale': 0.4755862396567636}, 3: {'Harvard': 23.815391561126887, 'Yale': 9.53850696348809}}",37
38,523.2377951343475,"{'Harvard': 0.8582721993287004, 'Yale': 0.14172780067129967}","{'Harvard': 507.9543970171442, 'Yale': 327.85309936839127}","{1: {'Harvard': 25.23450191436888, 'Yale': 7.737761027844334}, 2: {'Harvard': 3.7346889023724414, 'Yale': 10.22691882310009}, 3: {'Harvard': 17.605451655383067, 'Yale': 9.367107485341409}}","{1: {'Harvard': 25.116196420096685, 'Yale': 8.49473663522383}, 2: {'Harvard': 3.7840848514640584, 'Yale': 9.976805136798134}, 3: {'Harvard': 17.547183580957153, 'Yale': 9.707777652870448}}",38
39,534.4597892964946,"{'Harvard': 0.8606450405733888, 'Yale': 0.13935495942661133}","{'Harvard': 519.4524769263909, 'Yale': 337.3866956991219}","{1: {'Harvard': 22.271481057234315, 'Yale': 2.446499514510887}, 2: {'Harvard': 10.470961066812992, 'Yale': 13.098427232105522}, 3: {'Harvard': 11.498079909246659, 'Yale': 9.533596330730647}}","{1: {'Harvard': 22.16020443505994, 'Yale': 3.2396159334658705}, 2: {'Harvard': 10.48742400312841, 'Yale': 13.004208800686285}, 3: {'Harvard': 11.48604885619551, 'Yale': 9.60561613694432}}",39
40,553.0642699164302,"{'Harvard': 0.8721548515655034, 'Yale': 0.1278451484344966}","{'Harvard': 539.3854410395847, 'Yale': 347.37071738743265}","{1: {'Harvard': 5.6148528547662195, 'Yale': 6.870656662195836}, 2: {'Harvard': 3.16678147662768, 'Yale': 13.925747328232172}, 3: {'Harvard': 19.932964113193915, 'Yale': 9.984021688310765}}","{1: {'Harvard': 5.621823623933551, 'Yale': 6.829313161653658}, 2: {'Harvard': 3.229421367257828, 'Yale': 13.587315162688128}, 3: {'Harvard': 19.880711276974125, 'Yale': 10.329903994278482}}",40
41,566.7760223774793,"{'Harvard': 0.8780246031636113, 'Yale': 0.12197539683638871}","{'Harvard': 553.7679559861605, 'Yale': 356.3824303913234}","{1: {'Harvard': 0.7452445076004827, 'Yale': 12.166313679925308}, 2: {'Harvard': 21.175136226816743, 'Yale': 6.304012258977834}, 3: {'Harvard': 14.382514946575707, 'Yale': 9.01171300389077}}","{1: {'Harvard': 0.799963001422384, 'Yale': 11.841243889626583}, 2: {'Harvard': 21.112604979193634, 'Yale': 6.784984471195116}, 3: {'Harvard': 14.358856304996266, 'Yale': 9.177489339515091}}",41
42,572.4206914444591,"{'Harvard': 0.8634125041114404, 'Yale': 0.13658749588855965}","{'Harvard': 557.7344200887394, 'Yale': 373.341704025817}","{1: {'Harvard': 6.271976198584741, 'Yale': 13.313347369105948}, 2: {'Harvard': 10.821940552728963, 'Yale': 2.9475597201967907}, 3: {'Harvard': 3.966464102578895, 'Yale': 16.95927363449365}}","{1: {'Harvard': 6.300570892470432, 'Yale': 13.125855676903313}, 2: {'Harvard': 10.792250940242411, 'Yale': 3.1730127650625377}, 3: {'Harvard': 4.020840996862717, 'Yale': 16.62303853404677}}",42
43,586.3166598489084,"{'Harvard': 0.8539295384373979, 'Yale': 0.14607046156260203}","{'Harvard': 570.5260002207026, 'Yale': 393.95004382373526}","{1: {'Harvard': 8.214862918215799, 'Yale': 3.0336730741860265}, 2: {'Harvard': 8.286306041161335, 'Yale': 19.265009083474656}, 3: {'Harvard': 12.791580131963206, 'Yale': 20.60833979791825}}","{1: {'Harvard': 8.19583378006837, 'Yale': 3.1577796365870654}, 2: {'Harvard': 8.330024482258409, 'Yale': 19.02190495284293}, 3: {'Harvard': 12.82221353220416, 'Yale': 20.43259584680817}}",43
44,599.6560966011805,"{'Harvard': 0.8716185677768087, 'Yale': 0.12838143222319132}","{'Harvard': 585.9157592967315, 'Yale': 394.381145897501}","{1: {'Harvard': 16.087158888544863, 'Yale': 18.652502168696998}, 2: {'Harvard': 1.6004759101753265, 'Yale': 15.873994483524848}, 3: {'Harvard': 15.389759076028886, 'Yale': 0.4311020737657639}}","{1: {'Harvard': 16.095778807916645, 'Yale': 18.604149638450906}, 2: {'Harvard': 1.6513594899237205, 'Yale': 15.619789319297468}, 3: {'Harvard': 15.343658199488459, 'Yale': 0.7385979161364844}}",44
45,610.4642582877269,"{'Harvard': 0.882928666276515, 'Yale': 0.11707133372348492}","{'Harvard': 598.0131715591946, 'Yale': 395.96707428518005}","{1: {'Harvard': 11.62397586364977, 'Yale': 5.680712133282449}, 2: {'Harvard': 3.755215847803929, 'Yale': 0.9712446665587214}, 3: {'Harvard': 12.097412262463095, 'Yale': 1.585928387679023}}","{1: {'Harvard': 11.60755554533796, 'Yale': 5.797026336387432}, 2: {'Harvard': 3.7474029338785613, 'Yale': 1.024885854438196}, 3: {'Harvard': 12.069015891263916, 'Yale': 1.7963658732846852}}",45
46,620.9490425776626,"{'Harvard': 0.8763255621905912, 'Yale': 0.1236744378094088}","{'Harvard': 607.7472815023777, 'Yale': 411.9387758188681}","{1: {'Harvard': 19.005257350796725, 'Yale': 10.787066605446928}, 2: {'Harvard': 16.93481645962843, 'Yale': 3.5327342473449863}, 3: {'Harvard': 9.734109943183167, 'Yale': 15.971701533688087}}","{1: {'Harvard': 18.98535698160299, 'Yale': 10.947217466846496}, 2: {'Harvard': 16.90317702055131, 'Yale': 3.800743933036472}, 3: {'Harvard': 9.750341565176655, 'Yale': 15.858481964115128}}",46
