,outcomes,agents_list,mechanism,i_shares,liquidity,num_rounds,cost,probability_Harvard,probability_Yale,shares_Harvard,shares_Yale,agent_payoffs
0,"['Harvard', 'Yale']","[""Nerd1(1, 'first', 1000)"", ""Nerd2(2, 'second', 1000)"", ""Superfan(3, 'third', 1000, 'Harvard')""]",logarithmic,"{'Harvard': 100.0, 'Yale': 100.0}",100.0,60.0,214.54295903626007,0.42581600276830256,0.5741839972316974,129.16816459619548,159.06242090024625,"{1: 1000.6035047718394, 2: 1012.1719565177079, 3: 1001.1512745522405}"
