,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent2
31,199.08023563841903,31,138.521543246153,120.16859425202816,0.5457540165325379,0.4542459834674622,1.1016468351268707,0.0,11.738867580257448,6.722864750676061,0.5397456279809222,0.46025437201907793,0.5936974188841191
32,200.42199935011377,32,138.521543246153,123.09896818226574,0.5384801950590689,0.46151980494093114,0.0,0.9767913100791944,12.84051441538432,6.722864750676061,0.5397456279809222,0.46025437201907793,0.44488654172332076
33,202.36010683309124,33,142.09138200790625,123.09896818226574,0.5473388227781448,0.4526611772218552,1.1899462539177617,0.0,12.84051441538432,7.699656060755256,0.5397456279809222,0.46025437201907793,0.6425214254068976
34,203.8071717121218,34,142.09138200790625,126.26824829345261,0.5394755057680041,0.46052449423199593,0.0,1.0564267037289532,14.030460669302082,7.699656060755256,0.5397456279809222,0.46025437201907793,0.47958635176343023
35,205.90003798251666,35,145.93681515034336,126.26824829345261,0.5490135105900709,0.4509864894099292,1.281811047479036,0.0,14.030460669302082,8.756082764484209,0.5397456279809222,0.46025437201907793,0.6935459585205592
36,207.4566440555948,36,145.93681515034336,129.68767540716365,0.5405337027663402,0.4594662972336598,0.0,1.1398090379036794,15.312271716781119,8.756082764484209,0.5397456279809222,0.46025437201907793,0.5156474178837414
37,209.10023280537337,37,145.93681515034336,133.23088381971857,0.5317221627395747,0.4682778372604253,0.0,1.1810694708516525,15.312271716781119,9.895891802387888,0.5397456279809222,0.46025437201907793,0.5443943567000531
38,211.3964061085003,38,150.21242500861825,133.23088381971857,0.5423521252010605,0.4576478747989396,1.425203286091642,0.0,15.312271716781119,11.07696127323954,0.5397456279809222,0.46025437201907793,0.7603401758593975
39,214.142495606848,39,155.21846392726883,133.23088381971857,0.5547485578591524,0.44525144214084766,1.6686796395502053,0.0,16.73747500287276,11.07696127323954,0.6114081996434938,0.38859180035650626,0.9084659234138712
40,217.05445492393451,40,160.40778460815946,133.23088381971857,0.5675271421701122,0.4324728578298878,1.7297735602968876,0.0,18.406154642422965,11.07696127323954,0.6114081996434938,0.38859180035650626,0.9632823134147941
41,218.89824332987868,41,160.40778460815946,137.44378997199647,0.5571590193686827,0.4428409806313174,0.0,1.4043020507593034,20.135928202719853,11.07696127323954,0.5288350634371396,0.47116493656286046,0.6097441503819709
42,220.8499690951241,42,160.40778460815946,141.7981694893913,0.5463902336549523,0.4536097663450476,0.0,1.4514598391316276,20.135928202719853,12.481263323998844,0.5288350634371396,0.47116493656286046,0.6453663184880725
43,222.91634855517066,43,160.40778460815946,146.29818681353407,0.5352155909766599,0.46478440902333995,0.0,1.5000057747142581,20.135928202719853,13.932723163130472,0.5288350634371396,0.47116493656286046,0.6832068478631186
44,225.1045786395426,44,160.40778460815946,150.9483160514756,0.523631052826388,0.47636894717361195,0.0,1.550043079313846,20.135928202719853,15.43272893784473,0.5288350634371396,0.47116493656286046,0.7234253085234457
45,227.92806132004384,45,165.73244147669124,150.9483160514756,0.5368931401369987,0.46310685986300115,1.774885622843916,0.0,20.135928202719853,16.982772017158577,0.5288350634371396,0.47116493656286046,0.9333130554268507
46,230.26366305878577,46,165.73244147669124,155.92508419382474,0.524498759729345,0.47550124027065493,0.0,1.658922714116382,21.910813825563768,16.982772017158577,0.5288350634371396,0.47116493656286046,0.7716811479773469
47,233.28437632095677,47,171.41498824545442,155.92508419382474,0.5386475162296618,0.4613524837703383,1.8941822562543835,0.0,21.910813825563768,18.64169473127496,0.5288350634371396,0.47116493656286046,0.9979689344499718
48,235.77478954348913,48,171.41498824545442,161.24678511977623,0.5253986280512255,0.47460137194877455,0.0,1.7739003086504845,23.80499608181815,18.64169473127496,0.5288350634371396,0.47116493656286046,0.822304952639854
49,239.00410219586857,49,177.47436811389125,161.24678511977623,0.540480164599387,0.459519835400613,2.0197932894789385,0.0,23.80499608181815,20.415595039925446,0.5288350634371396,0.47116493656286046,1.0662810957369118
50,241.65734106079597,50,177.47436811389125,166.93321673118177,0.5263285036816435,0.47367149631835637,0.0,1.895477203801853,25.824789371297086,20.415595039925446,0.5288350634371396,0.47116493656286046,0.8754731947910273
51,245.1075887761556,51,183.9310746733025,166.93321673118177,0.5423926241301438,0.4576073758698563,2.152235519803759,0.0,25.824789371297086,22.3110722437273,0.5288350634371396,0.47116493656286046,1.138554701506905
52,248.2411840024973,52,183.9310746733025,173.65814019416388,0.5256597738526332,0.4743402261473667,0.0,2.2416411543273767,27.977024891100847,22.3110722437273,0.4661933739012846,0.5338066260987153,1.0320313902601015
53,251.59187760071927,53,183.9310746733025,180.5954293818553,0.5083383401030614,0.49166165989693866,0.0,2.3124297292304603,27.977024891100847,24.552713398054674,0.4661933739012846,0.5338066260987153,1.1035474903587783
54,255.17556326078545,54,183.9310746733025,187.75407954552304,0.4904436517038511,0.5095563482961488,0.0,2.38621672122258,27.977024891100847,26.865143127285133,0.4661933739012846,0.5338066260987153,1.1803276074959115
55,259.00925533876836,55,183.9310746733025,195.14384866046606,0.47199739774936117,0.5280026022506388,0.0,2.4632563716476783,27.977024891100847,29.251359848507715,0.4661933739012846,0.5338066260987153,1.2627483097890035
56,263.111142473836,56,183.9310746733025,202.77532059204617,0.453028302282767,0.546971697717233,0.0,2.5438239771933553,27.977024891100847,31.714616220155392,0.4661933739012846,0.5338066260987153,1.3512050646033913
57,266.3961956412516,57,191.0437577948892,202.77532059204617,0.47070468448215386,0.5292953155178461,2.3708943738622192,0.0,27.977024891100847,34.25844019734875,0.4661933739012846,0.5338066260987153,1.0810516790366478
58,270.77509229492637,58,191.0437577948892,210.89356636138322,0.4505377791324834,0.5494622208675166,0.0,2.7060819231123614,30.347919264963068,34.25844019734875,0.4661933739012846,0.5338066260987153,1.4414335652789418
59,274.2653608537629,59,198.6320952650256,210.89356636138322,0.4693846694951296,0.5306153305048704,2.5294458233788077,0.0,30.347919264963068,36.96452212046111,0.4661933739012846,0.5338066260987153,1.1475366588912834
60,278.3450568253095,60,207.1317348217757,210.89356636138322,0.49059653005852594,0.509403469941474,2.8332131855833564,0.0,32.877365088341875,36.96452212046111,0.5226244343891403,0.47737556561085975,1.3398685364526841
