,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent2
0,169.31471805599452,0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,169.31471805599452,1,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
2,169.31471805599452,2,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
3,169.31471805599452,3,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
4,169.31471805599452,4,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
5,169.31471805599452,5,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
6,169.31471805599452,6,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
7,169.31471805599452,7,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
8,169.31471805599452,8,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
9,169.49685288046393,9,100.0,100.36393852100392,0.49909015470174123,0.5009098452982589,0.0,0.12131284033463863,0.0,0.0,0.00980392156862745,0.9901960784313726,0.06067481617273529
10,169.6829536714491,10,100.0,100.73512022957134,0.49816220770228237,0.5018377922977177,0.0,0.12372723618913535,0.0,0.12131284033463863,0.00980392156862745,0.9901960784313726,0.06199532619598358
11,169.87318745609684,11,100.0,101.11383723278468,0.4972154357065072,0.5027845642934927,0.0,0.12623900107111508,0.0,0.24504007652377396,0.00980392156862745,0.9901960784313726,0.0633714216548924
12,170.06773184043712,12,100.0,101.50039962409501,0.49624907130689044,0.5037509286931094,0.0,0.12885413043678023,0.0,0.37127907759488904,0.00980392156862745,0.9901960784313726,0.0648066213679499
13,170.17130102650611,13,100.0,101.70589087008314,0.495735376243679,0.504264623756321,0.0,0.06849708199603821,0.0,0.5001332080316693,0.1697806522259864,0.8302193477740136,0.034511333140841316
14,170.23715548883098,14,100.0,101.836443670759,0.4954090198490187,0.5045909801509814,0.0,0.043517600225290574,0.0,0.5686302900277075,0.41493181260751505,0.5850681873924849,0.021946753356161253
15,170.2962666470519,15,100.0,101.95355637752691,0.4951162643735555,0.5048837356264445,0.0,0.03903756892263411,0.0,0.6121478902529981,0.47667778230191576,0.5233222176980842,0.019699909917250125
16,170.35441061242517,16,100.11740017977962,101.95355637752691,0.4954097384709664,0.5045902615290335,0.03913339325986811,0.0,0.0,0.6511854591756322,0.5145059356720562,0.4854940643279439,0.019377493580975624
17,170.41736047033436,17,100.24442572103389,101.95355637752691,0.49572727736799455,0.5042727226320054,0.042341847084759715,0.0,0.03913339325986811,0.6511854591756322,0.5397899745672328,0.4602100254327672,0.02097880424463483
18,170.48433626426706,18,100.37948585796353,101.95355637752691,0.4960649049505655,0.5039350950494345,0.04502004564320775,0.0,0.08147524034462783,0.6511854591756322,0.5576643704459922,0.44233562955400785,0.022320197977563794
19,170.55487041891652,19,100.52162230413478,101.95355637752691,0.49642022598376584,0.5035797740162342,0.04737881539042357,0.0,0.12649528598783558,0.6511854591756322,0.5707879977603196,0.4292120022396803,0.023505773323194035
20,170.62216780775302,20,100.6571414260982,101.95355637752691,0.4967590080138713,0.5032409919861287,0.04517304065446846,0.0,0.17387410137825915,0.6511854591756322,0.5365710649151876,0.4634289350848124,0.022427361676562896
21,170.6907994065936,21,100.7952521708338,101.95355637752691,0.4971042718590918,0.5028957281409083,0.04603691491186184,0.0,0.21904714203272763,0.6511854591756322,0.533762274998553,0.46623772500144695,0.022871901321849464
22,170.76594042599373,22,100.94635222266761,101.95355637752691,0.49748201089948035,0.5025179891005196,0.05036668394459857,0.0,0.2650840569445895,0.6511854591756322,0.5639952470692431,0.43600475293075697,0.02504066464851462
23,170.84382429040105,23,101.10284682990579,101.95355637752691,0.49787323895719243,0.5021267610428075,0.05216486907938534,0.0,0.31545074088918806,0.6511854591756322,0.56822322687417,0.43177677312583007,0.025954485351547874
24,170.9344129658525,24,101.28471507254547,101.95355637752691,0.4983279029709619,0.5016720970290381,0.06062274754656658,0.0,0.3676156099685734,0.6511854591756322,0.6305561442470856,0.3694438557529144,0.03018703749313545
25,171.0295494223961,25,101.47553509495363,101.95355637752691,0.49880494906918543,0.5011950509308146,0.06360667413605989,0.0,0.42823835751514,0.6511854591756322,0.6411815599754925,0.3588184400245074,0.0317020377453332
26,171.12906691411115,26,101.67494728119772,101.95355637752691,0.49930347770972844,0.5006965222902716,0.06647072874803493,0.0,0.49184503165119986,0.6511854591756322,0.6493492541596526,0.3506507458403474,0.03316145138623483
27,171.23290001786725,27,101.88279502829742,101.95355637752691,0.4998230966343079,0.5001769033656922,0.06928258236656627,0.0,0.5583157603992348,0.6511854591756322,0.6557287009767431,0.34427129902325704,0.0345990344057725
28,171.3257667798191,28,102.06850803541492,101.95355637752691,0.5002873791130751,0.4997126208869249,0.06190433570583647,0.0,0.6275983427658011,0.6511854591756322,0.5818844547061028,0.41811554529389705,0.030946006950728133
29,171.42065032994864,29,102.25807633945287,101.95355637752691,0.5007612993165058,0.4992387006834943,0.06318943467931376,0.0,0.6895026784716375,0.6511854591756322,0.5765933633523173,0.4234066366476827,0.03161786779182307
30,171.51786365651697,30,102.45211342633428,101.95355637752691,0.5012463900403393,0.4987536099596608,0.06467902896046601,0.0,0.7526921131509512,0.6511854591756322,0.5722025973139474,0.4277974026860527,0.032393983787812886
