,outcomes,agents_list,mechanism,i_shares,liquidity,num_rounds,cost,probability_Harvard,probability_Yale,shares_Harvard,shares_Yale,agent_payoffs
0,"['Harvard', 'Yale']","[""Nerd1(1, 'first', 1000)"", ""Nerd2(2, 'second', 1000)""]",logarithmic,"{'Harvard': 100.0, 'Yale': 100.0}",100.0,60.0,212.30626693453823,0.3949919017276872,0.6050080982723128,119.41726530989769,162.05492338785714,"{1: 1001.6408037208639, 2: 1017.4660440647543}"
