,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent1_Harvard,purchase_agent1_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent1_Harvard,totalpurchase_agent1_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent1_Harvard,belief_agent1_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent1,payment_agent2
0,169.31471805599452,0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,169.31471805599452,1,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2,169.31471805599452,2,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
3,169.31471805599452,3,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
4,169.31471805599452,4,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
5,169.31471805599452,5,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
6,169.31471805599452,6,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
7,169.31471805599452,7,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
8,169.79593349389302,8,100.0,100.96012627847239,0.4975997027429236,0.5024002972570764,0.0,0.11902391881889073,0.0,0.8411023596534944,0.0,0.0,0.0,0.0,0.00980392156862745,0.9901960784313726,0.00980392156862745,0.9901960784313726,0.059529667774967265,0.4214354936943039
9,170.3341082698637,9,100.0,102.02849363800442,0.494928939789878,0.5050710602101219,0.0,0.12140538176500372,0.0,0.946961977767029,0.0,0.11902391881889073,0.0,0.8411023596534944,0.00980392156862745,0.9901960784313726,0.00980392156862745,0.9901960784313726,0.06101252350921982,0.47687485335015367
10,170.93029222684024,10,100.0,103.20546197517362,0.4919870311598704,0.5080129688401296,0.0,0.12389140391254706,0.0,1.05307693325665,0.0,0.24042930058389445,0.0,1.7880643374205234,0.00980392156862745,0.9901960784313726,0.00980392156862745,0.9901960784313726,0.06259314701986796,0.53326469860923
11,171.1927897457101,11,100.0,103.72152107945462,0.49069727094478677,0.5093027290552133,0.0,0.05075991189649143,0.0,0.46529919238450473,0.0,0.3643207044964415,0.0,2.8411412706771735,0.30392156862745096,0.696078431372549,0.30392156862745096,0.696078431372549,0.02578991341547976,0.2366485768204143
12,171.4783775973962,12,100.0,104.2814945928453,0.48929789832063214,0.5107021016793679,0.0,0.05184939938802592,0.0,0.508124114002654,0.0,0.4150806163929329,0.0,3.306440463061678,0.30392156862745096,0.696078431372549,0.30392156862745096,0.696078431372549,0.026410399884412072,0.25911161337091926
13,171.78733620969032,13,100.0,104.88557024937121,0.4877885032277289,0.5122114967722711,0.0,0.05298909267771106,0.0,0.551086563848195,0.0,0.46693001578095883,0.0,3.814564577064332,0.30392156862745096,0.696078431372549,0.30392156862745096,0.696078431372549,0.027065149180231174,0.2818204975475851
14,172.1199695661934,14,100.0,105.53395124684671,0.486168651533906,0.5138313484660939,0.0,0.054182256056448344,0.0,0.5941987414190503,0.0,0.5199191084586698,0.0,4.365651140912528,0.30392156862745096,0.696078431372549,0.30392156862745096,0.696078431372549,0.027756441914164043,0.304796481666898
15,172.57033122574592,15,100.0,106.40856949724761,0.4839840573064718,0.5160159426935282,0.0,0.06996946003207247,0.0,0.8046487903688334,0.0,0.5741013645151182,0.0,4.959849882331578,0.18281430219146483,0.8171856978085351,0.18281430219146483,0.8171856978085351,0.035958616933925214,0.4142624160975288
16,173.0518851625477,16,100.0,107.33968692202365,0.4816590156827838,0.5183409843172163,0.0,0.07162441729046352,0.0,0.8594930074855623,0.0,0.6440708245471907,0.0,5.7644986727004115,0.18281430219146483,0.8171856978085351,0.18281430219146483,0.8171856978085351,0.0369657471507594,0.44443446984115553
17,173.56519184496227,17,100.0,108.32762433433071,0.4791929623917051,0.5208070376082948,0.0,0.07336168903270174,0.0,0.9145757232743483,0.0,0.7156952418376542,0.0,6.6239916801859735,0.18281430219146483,0.8171856978085351,0.18281430219146483,0.8171856978085351,0.038033088413556015,0.4751061143153663
18,174.11085071821498,18,100.0,109.37272569808084,0.47658532434665957,0.5234146756533404,0.0,0.07518714847123306,0.0,0.9699142152789065,0.0,0.7890569308703559,0.0,7.538567403460322,0.18281430219146483,0.8171856978085351,0.18281430219146483,0.8171856978085351,0.03916505013481242,0.5063118672925384
19,174.6895014210164,19,100.0,110.47535919364839,0.4738355235614433,0.5261644764385568,0.0,0.07710723745227498,0.0,1.0255262581152573,0.0,0.864244079341589,0.0,8.508481618739228,0.18281430219146483,0.8171856978085351,0.18281430219146483,0.8171856978085351,0.04036647520163683,0.5380870252338639
20,175.30182510534286,20,100.0,111.63591838975438,0.47094298132427265,0.5290570186757274,0.0,0.07912903609813568,0.0,1.0814301600078544,0.0,0.941351316793864,0.0,9.534007876854485,0.18281430219146483,0.8171856978085351,0.18281430219146483,0.8171856978085351,0.04164269306500046,0.5704677128396725
