,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent2
0,169.31471805599452,0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,169.31471805599452,1,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
2,169.31471805599452,2,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
3,169.31471805599452,3,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
4,169.31471805599452,4,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
5,169.31471805599452,5,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
6,169.31471805599452,6,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
7,169.31471805599452,7,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
8,169.31471805599452,8,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
9,174.15779840313286,9,100.0,109.4624015461018,0.4763616310837332,0.5236383689162668,0.0,0.9462401546101813,0.0,0.0,0.00980392156862745,0.9901960784313726,0.4742392861674034
10,179.84517597552096,10,100.0,120.05689904755613,0.45002517211216575,0.5499748278878343,0.0,1.059449750145432,0.0,0.9462401546101813,0.00980392156862745,0.9901960784313726,0.5561682051799721
11,186.48222694551345,11,100.0,131.815114887983,0.4211263929996991,0.5788736070003009,0.0,1.1758215840426867,0.0,2.0056899047556134,0.00980392156862745,0.9901960784313726,0.6483825244520744
12,194.18756124581986,12,100.0,144.77500046057577,0.38989585559377377,0.6101041444062262,0.0,1.2959885572592795,0.0,3.1815114887983,0.00980392156862745,0.9901960784313726,0.7522594014286881
13,197.89261912412206,13,100.0,150.77789841144016,0.37571432765317714,0.624285672346823,0.0,0.6002897950864463,0.0,4.47750004605758,0.30392156862745096,0.696078431372549,0.3666676948801353
14,199.96867546160226,14,105.43307974227702,150.77789841144016,0.3885412422336231,0.6114587577663769,0.5433079742277039,0.0,0.0,5.0777898411440265,0.5865051903114187,0.4134948096885813,0.2044749267858208
15,202.29174804817976,15,111.30613801743948,150.77789841144016,0.4025821513134963,0.5974178486865037,0.5873058275162406,0.0,0.5433079742277039,5.0777898411440265,0.5865051903114187,0.4134948096885813,0.2286024489652334
16,204.88702456864823,16,117.63268211325482,150.77789841144016,0.41788733154279717,0.5821126684572028,0.6326544095815299,0.0,1.1306138017439444,5.0777898411440265,0.5865051903114187,0.4134948096885813,0.2551768923894713
