,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent2
0,169.31471805599452,0,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,169.31471805599452,1,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
2,169.31471805599452,2,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
3,169.31471805599452,3,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
4,169.31471805599452,4,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
5,169.31471805599452,5,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
6,169.31471805599452,6,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
7,169.31471805599452,7,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
8,169.31471805599452,8,100.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,,,0.0
9,173.72668364785932,9,100.0,108.63747423182626,0.4784197295592506,0.5215802704407494,0.0,0.9462401546101813,0.0,0.0,0.00980392156862745,0.9901960784313726,0.4742392861674034
10,178.87762547092245,10,100.0,118.29061187657709,0.4544005256802013,0.5455994743197988,0.0,1.0587312255533095,0.0,0.9462401546101813,0.00980392156862745,0.9901960784313726,0.5536116291055464
11,184.8537934974947,11,100.0,128.98511948506638,0.4280402974230079,0.571959702576992,0.0,1.174047741450923,0.0,2.0049713801634907,0.00980392156862745,0.9901960784313726,0.6422678658011876
12,191.75218683301526,12,100.0,140.7516160953114,0.399507848432632,0.600492151567368,0.0,1.2927316903632422,0.0,3.179019121614414,0.00980392156862745,0.9901960784313726,0.7414348272982068
13,195.04694882897843,13,100.0,146.17974912682593,0.38655949568872455,0.6134405043112754,0.0,0.5950131505253697,0.0,4.471750811977656,0.30392156862745096,0.696078431372549,0.35772523124174427
14,196.95540595440295,14,104.86420110223362,146.17974912682593,0.3981557380823933,0.6018442619176066,0.536668076872369,0.0,0.0,5.066763962503026,0.5865051903114187,0.4134948096885813,0.20779576336931882
15,199.08245245697438,15,110.12294188692408,146.17974912682593,0.41082205859156173,0.5891779414084383,0.5797726537482423,0.0,0.536668076872369,5.066763962503026,0.5865051903114187,0.4134948096885813,0.23124270487002718
16,201.44761941041205,16,115.78533880240873,146.17974912682593,0.42459359862280466,0.5754064013771953,0.6240962880049822,0.0,1.1164407306206112,5.066763962503026,0.5865051903114187,0.4134948096885813,0.25686407848493786
17,204.07340020208764,17,121.86297979921702,146.17974912682593,0.4395058708047041,0.560494129195296,0.6698036123733672,0.0,1.7405370186255933,5.066763962503026,0.5865051903114187,0.4134948096885813,0.28494255079857567
18,206.98535200696733,18,128.3695573360129,146.17974912682593,0.45559184515170537,0.5444081548482947,0.7170811672409447,0.0,2.4103406309989603,5.066763962503026,0.5865051903114187,0.4134948096885813,0.315794912683657
19,210.21235811774784,19,135.32088858466537,146.17974912682593,0.47287949266396473,0.5271205073360354,0.766140190580894,0.0,3.1274217982399053,5.066763962503026,0.5865051903114187,0.4134948096885813,0.3497753121503706
20,213.27092895602257,20,141.68210492682763,146.17974912682593,0.4887577845741556,0.5112422154258444,0.7007078603924928,0.0,3.8935619888207995,5.066763962503026,0.5,0.5,0.33196238751989426
21,216.63949304529848,21,148.45683829414116,146.17974912682593,0.5056924769515645,0.49430752304843556,0.7464482513460791,0.0,4.594269849213292,5.066763962503026,0.5,0.5,0.36552856009217294
22,220.796462495042,22,156.5167258788371,146.17974912682593,0.5258194552356054,0.4741805447643945,0.8886376871593151,0.0,5.340718100559371,5.066763962503026,0.5639386189258312,0.4360613810741688,0.450364324831213
23,225.39414420263785,23,165.0867449045191,146.17974912682593,0.5471271833011375,0.45287281669886265,0.9449653588602707,0.0,6.229355787718687,5.066763962503026,0.5639386189258312,0.4360613810741688,0.49799420801224414
24,231.3507545029164,24,175.71881733999032,146.17974912682593,0.5733153459779,0.42668465402210004,1.1729673731354118,0.0,7.174321146578958,5.066763962503026,0.6633986928104575,0.33660130718954245,0.6434662342300044
25,237.98465827623852,25,187.01914834062492,146.17974912682593,0.6007027258445549,0.3992972741554452,1.2466602232672146,0.0,8.34728851971437,5.066763962503026,0.6633986928104575,0.33660130718954245,0.7166292003844887
26,245.372527134044,26,199.03221103741487,146.17974912682593,0.6291389371097414,0.37086106289025844,1.325273548548966,0.0,9.593948742981585,5.066763962503026,0.6633986928104575,0.33660130718954245,0.7981999269012761
27,253.59898774602004,27,211.8087490933288,146.17974912682593,0.6584264965851614,0.34157350341483855,1.4094910179686662,0.0,10.91922229153055,5.066763962503026,0.6633986928104575,0.33660130718954245,0.8890805276390381
28,257.146131890609,28,211.8087490933288,156.22860088219898,0.6354805288196758,0.3645194711803243,0.0,1.1091132394880998,12.328713309499216,5.066763962503026,0.5397456279809222,0.46025437201907793,0.38022860039978923
29,261.12717301382753,29,211.8087490933288,166.79212952565788,0.610678747733797,0.389321252266203,0.0,1.1658689566448548,12.328713309499216,6.175877201991126,0.5397456279809222,0.46025437201907793,0.4265579043541834
30,265.59983406909475,30,211.8087490933288,177.90077091330136,0.5839669736292993,0.4160330263707007,0.0,1.2259765400762872,12.328713309499216,7.3417461586359805,0.5397456279809222,0.46025437201907793,0.4790870433498071
