,outcomes,agents_list,mechanism,i_shares,liquidity,num_rounds,cost,probability_Harvard,probability_Yale,shares_Harvard,shares_Yale,agent_payoffs
0,"['Harvard', 'Yale']","[""Nerd1(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)""]",logarithmic,"{'Harvard': 100.0, 'Yale': 100.0}",100.0,60.0,746.1859847429059,0.6638072588016826,0.3361927411983175,705.2096402896995,637.178919846354,{2: 0}
