,outcomes,agents_list,mechanism,i_shares,liquidity,num_rounds,cost,probability_Harvard,probability_Yale,shares_Harvard,shares_Yale,agent_payoffs
0,"['Harvard', 'Yale']","[""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)"", ""Nerd4(2, 'second', 1000)""]",logarithmic,"{'Harvard': 100.0, 'Yale': 100.0}",100.0,60.0,848.7571350616969,0.6007385231835464,0.39926147681645363,797.7975841921685,756.9432604256568,{2: 0}
