,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent2
31,186.2808765677374,31,123.0229124481441,110.51877534871304,0.5312196758126482,0.4687803241873519,1.0401755282662626,0.0,13.344114480496405,4.984301088238099,0.5397456279809222,0.46025437201907793,0.5495584640611355
32,187.20798104304467,32,124.76107116784613,110.51877534871304,0.5355456749261147,0.4644543250738853,1.078467955020307,0.0,14.384290008762667,4.984301088238099,0.5397456279809222,0.46025437201907793,0.5743512637045285
33,188.17595391883978,33,126.56100247010203,110.51877534871304,0.5400197778278559,0.4599802221721441,1.1172691532288814,0.0,15.462757963782973,4.984301088238099,0.5397456279809222,0.46025437201907793,0.5999007206659996
34,189.00731386402313,34,127.26895255320757,111.4948251859279,0.5393537512206341,0.4606462487793659,0.0,0.9760498372148617,16.580027117011856,4.984301088238099,0.5397456279809222,0.46025437201907793,0.4501471371636967
35,190.05321663394867,35,129.19955011838258,111.4948251859279,0.544146555369672,0.455853444630328,1.1954785433651276,0.0,16.580027117011856,5.9603509254529605,0.5397456279809222,0.46025437201907793,0.6465606639467012
36,190.94614815643283,36,129.96513792383573,112.53955329574016,0.5434540599382611,0.4565459400617388,0.0,1.0447281098122716,17.775505660376982,5.9603509254529605,0.5397456279809222,0.46025437201907793,0.47759700299494057
37,191.87283257105582,37,130.76347059736364,113.61880804188031,0.5427569746465319,0.45724302535346806,0.0,1.0792547461401536,17.775505660376982,7.005079035265232,0.5397456279809222,0.46025437201907793,0.49417480896141797
38,192.83527246442958,38,131.59780353601622,114.73310083650605,0.5420621103945227,0.4579378896054772,0.0,1.1142927946257433,17.775505660376982,8.084333781405386,0.5397456279809222,0.46025437201907793,0.5110438009980953
39,194.2031712676814,39,134.10690841101837,114.73310083650605,0.548283588533033,0.451716411466967,1.5480322708637453,0.0,17.775505660376982,9.19862657603113,0.6114081996434938,0.38859180035650626,0.8421026255970503
40,195.64425251620762,40,136.71985154437434,114.73310083650605,0.5547465092194813,0.4452534907805186,1.59684473136911,0.0,19.32353793124073,9.19862657603113,0.6114081996434938,0.38859180035650626,0.8786797722504787
41,196.56727073949364,41,136.71985154437434,116.79432494440928,0.5496496564721945,0.45035034352780545,0.0,1.2579990009731696,20.92038266260984,9.19862657603113,0.5288350634371396,0.47116493656286046,0.5620838172745266
42,197.54050028517426,42,136.71985154437434,118.94268165353672,0.544326250117693,0.4556737498823071,0.0,1.2951430309989322,20.92038266260984,10.4566255770043,0.5288350634371396,0.47116493656286046,0.5853450545196495
