,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent1_Harvard,purchase_agent1_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,purchase_agent3_Harvard,purchase_agent3_Yale,payment_agent1,payment_agent2,payment_agent3
0,69.31471805599453,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69.31471805599453,1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,69.31471805599453,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,69.31471805599453,3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,69.31471805599453,4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,69.31471805599453,5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,69.31471805599453,6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,69.31471805599453,7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,69.31471805599453,8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,69.31471805599453,9,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,69.31471805599453,10,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,69.31471805599453,11,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,69.31471805599453,12,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,69.31471805599453,13,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,69.31471805599453,14,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,69.31471805599453,15,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,69.31471805599453,16,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,69.39130891767681,17,0.0,0.1531231066558041,0.49961719230815693,0.5003828076918432,0.0,0.0510410355519347,0.0,0.0510410355519347,0.0,0.0510410355519347,0.02552377426006558,0.02552377426006558,0.02552377426006558
18,69.46871402420742,18,0.0,0.3077551534330283,0.4992306127236769,0.5007693872763229,0.0,0.051544015592408066,0.0,0.051544015592408066,0.0,0.051544015592408066,0.02579506022132705,0.02579506022132705,0.02579506022132705
19,69.54695007332,19,0.0,0.4639259668766558,0.4988401871630026,0.5011598128369975,0.0,0.05205693781454252,0.0,0.05205693781454252,0.0,0.05205693781454252,0.026071908249861053,0.026071908249861053,0.026071908249861053
20,69.62603427361122,20,0.0,0.6216662644283726,0.49844583934421605,0.501554160655784,0.0,0.052580099183905576,0.0,0.052580099183905576,0.0,0.052580099183905576,0.02635448847945554,0.02635448847945554,0.02635448847945554
21,69.70598436542976,21,0.0,0.7810076902156938,0.4980474906992672,0.5019525093007328,0.0,0.053113808595773755,0.0,0.053113808595773755,0.0,0.053113808595773755,0.026642977999259188,0.026642977999259188,0.026642977999259188
22,69.78681864283959,22,0.0,0.9419828526549533,0.4976450602817756,0.5023549397182244,0.0,0.053658387479753135,0.0,0.053658387479753135,0.0,0.053658387479753135,0.026937561211227035,0.026937561211227035,0.026937561211227035
23,69.86855597672319,23,0.0,1.1046253639795347,0.4972384646701413,0.5027615353298588,0.0,0.05421417044152713,0.0,0.05421417044152713,0.0,0.05421417044152713,0.02723843020970662,0.02723843020970662,0.02723843020970662
24,69.95121583909696,24,0.0,1.268969881812787,0.49682761786567026,0.5031723821343298,0.0,0.054781505944417476,0.0,0.054781505944417476,0.0,0.054781505944417476,0.027545785184798888,0.027545785184798888,0.027545785184798888
25,70.03481832871505,25,0.0,1.4350521529137945,0.4964124311854074,0.5035875688145927,0.0,0.055360757033669085,0.0,0.055360757033669085,0.0,0.055360757033669085,0.02785983485139809,0.02785983485139809,0.02785983485139809
26,70.07534407524678,26,0.0,1.5155101657966359,0.4962112971000907,0.5037887028999093,0.0,0.026819337627613796,0.0,0.026819337627613796,0.0,0.026819337627613796,0.013506784082309764,0.013506784082309764,0.013506784082309764
27,70.11237205812535,27,0.0,1.5889958015252295,0.4960275940788196,0.5039724059211804,0.0,0.024495211909531252,0.0,0.024495211909531252,0.0,0.024495211909531252,0.012341161010894552,0.012341161010894552,0.012341161010894552
28,70.1471057334066,28,0.0,1.6579038208233647,0.49585533538260673,0.5041446646173933,0.0,0.022969339766045038,0.0,0.022969339766045038,0.0,0.022969339766045038,0.011576572870481527,0.011576572870481527,0.011576572870481527
29,70.16677730612648,29,0.0,1.696919745081334,0.4957578024331685,0.5042421975668315,0.0,0.013005308085989735,0.0,0.013005308085989735,0.0,0.013005308085989735,0.006556768091186882,0.006556768091186882,0.006556768091186882
30,70.18373473392599,30,0.0,1.7305464715601964,0.49567374178922347,0.5043262582107765,0.0,0.011208908826287525,0.0,0.011208908826287525,0.0,0.011208908826287525,0.005652161857071292,0.005652161857071292,0.005652161857071292
31,70.1986932869927,31,0.0,1.7602047599971908,0.49559960171479966,0.5044003982852003,0.0,0.009886096145664745,0.0,0.009886096145664745,0.0,0.009886096145664745,0.004985940036888792,0.004985940036888792,0.004985940036888792
32,70.21211097506416,32,0.0,1.7868042705622906,0.49553310816720625,0.5044668918327937,0.0,0.008866503521700016,0.0,0.008866503521700016,0.0,0.008866503521700016,0.004472366168727149,0.004472366168727149,0.004472366168727149
33,70.22385846715508,33,0.023705357972862946,1.7868042705622906,0.49559236689465047,0.5044076331053496,0.007901785990954315,0.0,0.007901785990954315,0.0,0.007901785990954315,0.0,0.003915674613736542,0.003915674613736542,0.003915674613736542
34,70.23686555388205,34,0.04994915578100862,1.7868042705622906,0.495657971366238,0.504342028633762,0.008747932602715223,0.0,0.008747932602715223,0.0,0.008747932602715223,0.0,0.004335504274521895,0.004335504274521895,0.004335504274521895
35,70.25097026855612,35,0.0784036616917366,1.7868042705622906,0.495729102353829,0.5042708976461712,0.009484835303575988,0.0,0.009484835303575988,0.0,0.009484835303575988,0.0,0.004701346669492068,0.004701346669492068,0.004701346669492068
36,70.26604878451299,36,0.10881817571823678,1.7868042705622906,0.4958051331892913,0.5041948668107086,0.01013817134216673,0.0,0.01013817134216673,0.0,0.01013817134216673,0.0,0.005025915047795593,0.005025915047795593,0.005025915047795593
