,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent1_Harvard,purchase_agent1_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,purchase_agent3_Harvard,purchase_agent3_Yale,payment_agent1,payment_agent2,payment_agent3
0,69.31471805599453,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69.31471805599453,1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,69.31471805599453,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,69.31471805599453,3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,69.31471805599453,4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,69.31471805599453,5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,69.31471805599453,6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,69.31471805599453,7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,69.31471805599453,8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,70.51621060015984,9,0.0,2.388720463830544,0.4940284827826432,0.5059715172173568,0.0,0.7962401546101813,0.0,0.7962401546101813,0.0,0.7962401546101813,0.3989125731913532,0.3989125731913532,0.3989125731913532
10,71.8710093163976,10,0.0,5.048861775251975,0.48738052614027194,0.5126194738597281,0.0,0.8867137704738102,0.0,0.8867137704738102,0.0,0.8867137704738102,0.44963456032934346,0.44963456032934346,0.44963456032934346
11,73.38558097980729,11,0.0,7.9824686107548555,0.48005441841994273,0.5199455815800571,0.0,0.9778689451676271,0.0,0.9778689451676271,0.0,0.9778689451676271,0.5024690843461315,0.5024690843461315,0.5024690843461315
12,75.06713561788577,12,0.0,11.191854406738457,0.47204953296564606,0.5279504670343539,0.0,1.069795265327867,0.0,1.069795265327867,0.0,1.069795265327867,0.5576634123511042,0.5576634123511042,0.5576634123511042
13,75.87228846833102,13,0.0,12.711459489568268,0.46826407251682944,0.5317359274831707,0.0,0.5065350276099362,0.0,0.5065350276099362,0.0,0.5065350276099362,0.26774509381876044,0.26774509381876044,0.26774509381876044
14,76.28333618721648,14,0.0,13.483095449073101,0.4663432342139458,0.5336567657860541,0.0,0.2572119865016115,0.0,0.2572119865016115,0.0,0.2572119865016115,0.13685121404363088,0.13685121404363088,0.13685121404363088
15,76.51780439763442,15,0.5021075597394788,13.483095449073101,0.46759302393010443,0.5324069760698955,0.1673691865798263,0.0,0.1673691865798263,0.0,0.1673691865798263,0.0,0.0780863459787895,0.0780863459787895,0.0780863459787895
16,76.82628916932708,16,1.1606820190993907,13.483095449073101,0.4692328877092411,0.5307671122907589,0.21952481978663727,0.0,0.21952481978663727,0.0,0.21952481978663727,0.0,0.10270826302333091,0.10270826302333091,0.10270826302333091
17,77.19709890501156,17,1.9492780678030703,13.483095449073101,0.4711973793213723,0.5288026206786277,0.2628653495678932,0.0,0.2628653495678932,0.0,0.2628653495678932,0.0,0.12343111736430501,0.12343111736430501,0.12343111736430501
18,77.62374510579926,18,2.852571480107305,13.483095449073101,0.4734486896322165,0.5265513103677837,0.30109780410141157,0.0,0.30109780410141157,0.0,0.30109780410141157,0.0,0.14198945150643283,0.14198945150643283,0.14198945150643283
19,78.10236191536428,19,3.860810598179762,13.483095449073101,0.475962831362782,0.524037168637218,0.3360797060241521,0.0,0.3360797060241521,0.0,0.3360797060241521,0.0,0.15925729356834495,0.15925729356834495,0.15925729356834495
20,78.54492371154319,20,4.788380179977446,13.483095449073101,0.4782768953105071,0.5217231046894929,0.3091898605992282,0.0,0.3091898605992282,0.0,0.3091898605992282,0.0,0.14728210912501538,0.14728210912501538,0.14728210912501538
21,79.00845899764658,21,5.75511954326544,13.483095449073101,0.4806896696461165,0.5193103303538834,0.3222464544293314,0.0,0.3222464544293314,0.0,0.3222464544293314,0.0,0.15425259819795656,0.15425259819795656,0.15425259819795656
22,79.56397894012188,22,6.907344539990301,13.483095449073101,0.4835665438910758,0.5164334561089241,0.3840749989082871,0.0,0.3840749989082871,0.0,0.3840749989082871,0.0,0.1848050103104555,0.1848050103104555,0.1848050103104555
23,80.16103577412734,23,8.138126761671913,13.483095449073101,0.4866407585969867,0.5133592414030134,0.41026074056053774,0.0,0.41026074056053774,0.0,0.41026074056053774,0.0,0.19859854277743239,0.19859854277743239,0.19859854277743239
24,80.9445550467641,24,9.741583290544185,13.483095449073101,0.4906473106406127,0.5093526893593873,0.5344855096240908,0.0,0.5344855096240908,0.0,0.5344855096240908,0.0,0.26045928895402426,0.26045928895402426,0.26045928895402426
25,81.8007913439477,25,11.479010402678274,13.483095449073101,0.49498995506729376,0.5050100449327061,0.5791423707113635,0.0,0.5791423707113635,0.0,0.5791423707113635,0.0,0.2845737718790815,0.2845737718790815,0.2845737718790815
26,82.72801750779763,26,13.343454705694036,13.483095449073101,0.49965089819827996,0.5003491018017199,0.6214814343385867,0.0,0.6214814343385867,0.0,0.6214814343385867,0.0,0.3081098269949223,0.3081098269949223,0.3081098269949223
27,83.72558558796129,27,15.330111069334198,13.483095449073101,0.5046174077836248,0.49538259221637504,0.6622187878800533,0.0,0.6622187878800533,0.0,0.6622187878800533,0.0,0.3314263788978167,0.3314263788978167,0.3314263788978167
28,84.55391398170228,28,16.96498897692516,13.483095449073101,0.5087038544882454,0.49129614551175477,0.5449593025303207,0.0,0.5449593025303207,0.0,0.5449593025303207,0.0,0.27536713804728663,0.27536713804728663,0.27536713804728663
29,85.40888198410083,29,18.638786880472626,13.483095449073101,0.512886374249114,0.487113625750886,0.5579326345158216,0.0,0.5579326345158216,0.0,0.5579326345158216,0.0,0.2842114617446754,0.2842114617446754,0.2842114617446754
30,86.29339596590744,30,20.35618520194658,13.483095449073101,0.5171759634014255,0.48282403659857454,0.5724661071579842,0.0,0.5724661071579842,0.0,0.5724661071579842,0.0,0.29401942009310744,0.29401942009310744,0.29401942009310744
31,87.21007000131273,31,22.121127416704734,13.483095449073101,0.5215816621826747,0.4784183378173253,0.5883140715860499,0.0,0.5883140715860499,0.0,0.5883140715860499,0.0,0.3046939982908583,0.3046939982908583,0.3046939982908583
32,88.16134396905117,32,23.93706689844548,13.483095449073101,0.5261111531958564,0.47388884680414356,0.6053131605802479,0.0,0.6053131605802479,0.0,0.6053131605802479,0.0,0.3161773556601162,0.3161773556601162,0.3161773556601162
