,cost,probabilities,shares,p_shares,payments,round_num
15,139.3923476112569,"{'Harvard': 0.49809635434304045, 'Yale': 0.5019036456569594}","{'Harvard': 0.0, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.0, 'Yale': 0.017178022526658843}, 2: {'Harvard': 0.0, 'Yale': 0.017178022526658843}, 3: {'Harvard': 0.0, 'Yale': 0.017178022526658843}}","{1: 0.00862079000538074, 2: 0.00862079000538074, 3: 0.00862079000538074}",15
16,139.4174201031981,"{'Harvard': 0.49815927027486523, 'Yale': 0.5018407297251347}","{'Harvard': 0.050333451218655345, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.016777817072885115, 'Yale': 0.0}, 2: {'Harvard': 0.016777817072885115, 'Yale': 0.0}, 3: {'Harvard': 0.016777817072885115, 'Yale': 0.0}}","{1: 0.008357145449764403, 2: 0.008357145449764403, 3: 0.008357145449764403}",16
17,139.4465164663603,"{'Harvard': 0.4982322736650119, 'Yale': 0.5017677263349881}","{'Harvard': 0.1087369239087349, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.019467824230026513, 'Yale': 0.0}, 2: {'Harvard': 0.019467824230026513, 'Yale': 0.0}, 3: {'Harvard': 0.019467824230026513, 'Yale': 0.0}}","{1: 0.009698313981687079, 2: 0.009698313981687079, 3: 0.009698313981687079}",17
18,139.47880874667715,"{'Harvard': 0.4983132832452395, 'Yale': 0.5016867167547605}","{'Harvard': 0.17354536160313427, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.021602812564799793, 'Yale': 0.0}, 2: {'Harvard': 0.021602812564799793, 'Yale': 0.0}, 3: {'Harvard': 0.021602812564799793, 'Yale': 0.0}}","{1: 0.01076351009407972, 2: 0.01076351009407972, 3: 0.01076351009407972}",18
19,139.51378134814604,"{'Harvard': 0.4984010020236679, 'Yale': 0.5015989979763322}","{'Harvard': 0.2437211421380275, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.023391926844964418, 'Yale': 0.0}, 2: {'Harvard': 0.023391926844964418, 'Yale': 0.0}, 3: {'Harvard': 0.023391926844964418, 'Yale': 0.0}}","{1: 0.011656849852613504, 2: 0.011656849852613504, 3: 0.011656849852613504}",19
20,139.54456722241025,"{'Harvard': 0.49847820689988026, 'Yale': 0.5015217931001199}","{'Harvard': 0.30548564477593765, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.020588167545970044, 'Yale': 0.0}, 2: {'Harvard': 0.020588167545970044, 'Yale': 0.0}, 3: {'Harvard': 0.020588167545970044, 'Yale': 0.0}}","{1: 0.010261428252533733, 2: 0.010261428252533733, 3: 0.010261428252533733}",20
21,139.57571125602084,"{'Harvard': 0.498556297877456, 'Yale': 0.5014437021225441}","{'Harvard': 0.36795897636411223, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.020824443862724865, 'Yale': 0.0}, 2: {'Harvard': 0.020824443862724865, 'Yale': 0.0}, 3: {'Harvard': 0.020824443862724865, 'Yale': 0.0}}","{1: 0.010380802469853734, 2: 0.010380802469853734, 3: 0.010380802469853734}",21
22,139.61234974546937,"{'Harvard': 0.4986481501628229, 'Yale': 0.5013518498371772}","{'Harvard': 0.4414413791374593, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.024494134257782366, 'Yale': 0.0}, 2: {'Harvard': 0.024494134257782366, 'Yale': 0.0}, 3: {'Harvard': 0.024494134257782366, 'Yale': 0.0}}","{1: 0.012212079868845649, 2: 0.012212079868845649, 3: 0.012212079868845649}",22
23,139.65064438751094,"{'Harvard': 0.49874413642126314, 'Yale': 0.501255863578737}","{'Harvard': 0.5182309083072529, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.02559650972326453, 'Yale': 0.0}, 2: {'Harvard': 0.02559650972326453, 'Yale': 0.0}, 3: {'Harvard': 0.02559650972326453, 'Yale': 0.0}}","{1: 0.012764061709503949, 2: 0.012764061709503949, 3: 0.012764061709503949}",23
24,139.70050576935006,"{'Harvard': 0.49886908739511027, 'Yale': 0.5011309126048897}","{'Harvard': 0.6181922573550778, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03332044968260833, 'Yale': 0.0}, 2: {'Harvard': 0.03332044968260833, 'Yale': 0.0}, 3: {'Harvard': 0.03332044968260833, 'Yale': 0.0}}","{1: 0.01661907280558239, 2: 0.01661907280558239, 3: 0.01661907280558239}",24
25,139.75368394416668,"{'Harvard': 0.499002315818597, 'Yale': 0.500997684181403}","{'Harvard': 0.7247754796956096, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.035527740780177265, 'Yale': 0.0}, 2: {'Harvard': 0.035527740780177265, 'Yale': 0.0}, 3: {'Harvard': 0.035527740780177265, 'Yale': 0.0}}","{1: 0.017724480503972018, 2: 0.017724480503972018, 3: 0.017724480503972018}",25
26,139.8099343677703,"{'Harvard': 0.4991432026651045, 'Yale': 0.5008567973348955}","{'Harvard': 0.8374853452680179, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.037569955190802716, 'Yale': 0.0}, 2: {'Harvard': 0.037569955190802716, 'Yale': 0.0}, 3: {'Harvard': 0.037569955190802716, 'Yale': 0.0}}","{1: 0.018748376830473035, 2: 0.018748376830473035, 3: 0.018748376830473035}",26
27,139.86910777322632,"{'Harvard': 0.49929136775716143, 'Yale': 0.5007086322428386}","{'Harvard': 0.9560177102528113, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03951078832826452, 'Yale': 0.0}, 2: {'Harvard': 0.03951078832826452, 'Yale': 0.0}, 3: {'Harvard': 0.03951078832826452, 'Yale': 0.0}}","{1: 0.019722517112228388, 2: 0.019722517112228388, 3: 0.019722517112228388}",27
28,139.91585870764723,"{'Harvard': 0.49940839706070533, 'Yale': 0.5005916029392947}","{'Harvard': 1.0496413117964534, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03120786718121402, 'Yale': 0.0}, 2: {'Harvard': 0.03120786718121402, 'Yale': 0.0}, 3: {'Harvard': 0.03120786718121402, 'Yale': 0.0}}","{1: 0.01558242739531579, 2: 0.01558242739531579, 3: 0.01558242739531579}",28
