,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent1_Harvard,purchase_agent1_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,purchase_agent3_Harvard,purchase_agent3_Yale,payment_agent1,payment_agent2,payment_agent3
0,69.31471805599453,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69.31471805599453,1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,69.31471805599453,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,69.31471805599453,3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,69.31471805599453,4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,69.31471805599453,5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,69.31471805599453,6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,69.31471805599453,7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,69.31471805599453,8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,69.46795839603348,9,0.0,0.3062462133116082,0.499234385065092,0.500765614934908,0.0,0.1020820711038694,0.0,0.1020820711038694,0.0,0.1020820711038694,0.05105406148791758,0.05105406148791758,0.05105406148791758
10,69.62449006604542,10,0.0,0.6185873957117022,0.498453536442008,0.501546463557992,0.0,0.104113727466698,0.0,0.104113727466698,0.0,0.104113727466698,0.052150124303764755,0.052150124303764755,0.052150124303764755
11,69.78445080458066,11,0.0,0.9372693207618052,0.497656843851414,0.5023431561485859,0.0,0.10622730835003434,0.0,0.10622730835003434,0.0,0.10622730835003434,0.053292035986501674,0.053292035986501674,0.053292035986501674
12,69.94798703937933,12,0.0,1.2625528937140746,0.49684365969337085,0.503156340306629,0.0,0.10842785765075652,0.0,0.10842785765075652,0.0,0.10842785765075652,0.05448268762876296,0.05448268762876296,0.05448268762876296
13,70.01992186521147,13,0.0,1.405469299201528,0.49648638459013034,0.5035136154098697,0.0,0.04763880182915115,0.0,0.04763880182915115,0.0,0.04763880182915115,0.023972601888303302,0.023972601888303302,0.023972601888303302
14,70.05347470750102,14,0.0,1.4720956876467863,0.4963198272404447,0.5036801727595552,0.0,0.022208796148419377,0.0,0.022208796148419377,0.0,0.022208796148419377,0.01118304775012291,0.01118304775012291,0.01118304775012291
15,70.07955636289283,15,0.0,1.52387121129643,0.4961903956931415,0.5038096043068586,0.0,0.017258507883214553,0.0,0.017258507883214553,0.0,0.017258507883214553,0.008693140531988774,0.008693140531988774,0.008693140531988774
16,70.10466135734683,16,0.05058903959016492,1.52387121129643,0.49631686119111906,0.5036831388088809,0.01686301319672164,0.0,0.01686301319672164,0.0,0.01686301319672164,0.0,0.008367620621697824,0.008367620621697824,0.008367620621697824
17,70.13378627765779,17,0.10926247907961792,1.52387121129643,0.496463537143253,0.503536462856747,0.019557813163151007,0.0,0.019557813163151007,0.0,0.019557813163151007,0.0,0.009707350550257843,0.009707350550257843,0.009707350550257843
18,70.16610879485182,18,0.17435733168876916,1.52387121129643,0.49662626650250863,0.5033737334974913,0.021698284203050408,0.0,0.021698284203050408,0.0,0.021698284203050408,0.0,0.0107729954156639,0.0107729954156639,0.0107729954156639
19,70.2011175060129,19,0.2448379010961719,1.52387121129643,0.4968024603155386,0.5031975396844615,0.023493523135800904,0.0,0.023493523135800904,0.0,0.023493523135800904,0.0,0.011668190582895477,0.011668190582895477,0.011668190582895477
20,70.2319685642531,20,0.30692744775745273,1.52387121129643,0.49695767813716835,0.5030423218628316,0.020696515553760265,0.0,0.020696515553760265,0.0,0.020696515553760265,0.0,0.010282615257622751,0.010282615257622751,0.010282615257622751
21,70.26319143150481,21,0.36974554306041335,1.52387121129643,0.4971147178561163,0.5028852821438837,0.020939365100986852,0.0,0.020939365100986852,0.0,0.020939365100986852,0.0,0.010406526313445852,0.010406526313445852,0.010406526313445852
22,70.29990919860658,22,0.4435935887595254,1.52387121129643,0.4972993322075951,0.502700667792405,0.024616015233037334,0.0,0.024616015233037334,0.0,0.024616015233037334,0.0,0.012237740877694137,0.012237740877694137,0.012237740877694137
23,70.33829786822004,23,0.5207729081865863,1.52387121129643,0.4974922752695916,0.5025077247304083,0.02572643980902029,0.0,0.02572643980902029,0.0,0.02572643980902029,0.0,0.012794568625480451,0.012794568625480451,0.012794568625480451
24,70.38824738148017,24,0.6211501834569502,1.52387121129643,0.49774321275594535,0.5022567872440546,0.03345909175678794,0.0,0.03345909175678794,0.0,0.03345909175678794,0.0,0.01664703904062037,0.01664703904062037,0.01664703904062037
25,70.4415359290067,25,0.7281817345448197,1.52387121129643,0.4980107868032276,0.5019892131967724,0.03567718369595648,0.0,0.03567718369595648,0.0,0.03567718369595648,0.0,0.017759667080127883,0.017759667080127883,0.017759667080127883
26,70.49792372255132,26,0.8413756235088766,1.52387121129643,0.4982937676535544,0.5017062323464456,0.037731296321352255,0.0,0.037731296321352255,0.0,0.037731296321352255,0.0,0.01879237210420115,0.01879237210420115,0.01879237210420115
